0|000669|20190331|-0.110600|20190430|20190613|20190429|20180518|||20190506||
0|000670|20190331|-0.028500|20190430|20190626|20190605||20190315|-816.00|20190610||
0|000671|20190331|0.050000|20190426|20171129|||20190318|245.63|20181011||
0|000672|20190331|0.450000|20190426|20190408|||20190529|-500.00|20180323||
0|000673|20190331|-0.032100|20190426|20190507|20190411|20180523|20190325|-5539.73|20190429||
0|000676|20190331|0.177500|20190426|20180716|||20190219|98.41|20180709||
0|000677|20190331|0.001000|20190426|20190618|20190618|20171009|||20190509||
0|000678|20190331|-0.028000|20190430|20180727|20190605|20171201|||20190605||
0|000679|20190331|-0.170000|20190430|20181108|||||20190506||
0|000680|20190331|0.034300|20190430|20190624|20190624||20181120|1240.80|20181011||
0|000681|20190331|0.082200|20190426|20190417|20190417||20180629|-31.24|20190416||
0|000682|20190331|0.029100|20190430|20190321|20190326|20180125|||20190506||
0|000683|20190331|0.060000|20190430|20190320|20190320||20190215|-4.00|||
0|000685|20190331|0.210000|20190430|20190225|||||20150119||
0|000686|20190331|0.240000|20190425|20190329|||||20190506||
0|000687|20190331|-0.027600|20190426|20180425||20170718|||20181011||
0|000688|20190331|0.101400|20190418|20170817||20180411|||20180207||
0|000690|20190331|0.110000|20190422|20160216|||20190307|0.02|20180131||
0|000691|20190331|-0.004700|20190427|20190621|||||20190429|20190427|6
0|000692|20190331|-0.101700|20190430|20181031|||20190306|-0.02|20181018||
0|000695|20190331|0.005800|20190429|20180504||20171009|||20190517||
0|000697|20190331|-0.046000|20190427|20181022|||20190313|-1340.00|20190131|20190427|14
0|000698|20190331|0.039000|20190430|20190408|||20190515|-0.35|20190429||
0|000700|20190331|0.073600|20190429|20190212||20171116|20181212|382.09|20190506||
0|000701|20190331|-0.068000|20190427|20180717|||20180716|-0.20|20181011||
0|000702|20190331|-0.019300|20190426|20190424|20190508||||20190429||
0|000703|20190331|0.150000|20190423|20180102||20181025|20190201|18258.00|20190506||
0|000705|20190331|0.048700|20190427|20180813|||||||
0|000707|20190331|0.018200|20190427|20190408||20170808|||20190517||
0|000708|20190331|0.191000|20190423|20190408||20181225|||20180323||
0|000709|20190331|0.030000|20190426|20170428|||||20150119||
0|000710|20190331|0.472900|20190430|20190201|20190201||||20180511|20190430|1
0|000711|20190331|-0.067000|20190430|20190620|20190313|20181206|20190307|-0.15|20190506||
0|000712|20190331|0.099000|20190423|20190404||20171212|20181016|-13211.05|20190506||
0|000713|20190331|0.111100|20190418|20190530|20190624|20181025|20190523|-0.26|20190604||
0|000715|20190331|0.072600|20190417|20190515|20190426|20190625|20190328|8091.17|20190506||
0|000716|20190331|0.010000|20190427|20190621|20190627|20171110|||20190626||
0|000717|20190331|0.167600|20190430|20190408|20190408||20190604|-0.10|20180323||
0|000718|20190331|0.060400|20190412|20180108|||20190328|2.62|20160719||
0|000719|20190331|0.090000|20190429|20161208|||||||
0|000720|20190331|0.290300|20190426|20190430||20170822|20190329|0.58|20190429||
0|000721|20190331|-0.021600|20190426|20190401|20190328||||20181011|20190426|6
0|000722|20190331|0.070000|20190427|20190527|20190527||||20181206||
0|000723|20190331|0.090000|20190430|20190613|20190614|20180327|20181219|2020.32|20190603||
0|000725|20190331|0.030000|20190430|20190225|20190214||20190625|-913.65|||
0|000726|20190331|0.230000|20190430|20151130|||20190221|-0.10|||
0|000727|20190331|-0.064000|20190427|20190611|20190311||||20190506||
0|000728|20190331|0.130000|20190426|20190225|20190104||20190620|0.15|20190506||
0|000729|20190331|0.021000|20190430|20190404|20190408||||||
0|000731|20190331|0.049400|20190429|20170307|||||20190429|20190429|2
0|000732|20190331|0.781400|20190413|20190318||20180108|||20180323||
0|000733|20190331|0.207000|20190427|20190527|20190527||||20181011||
0|000735|20190331|-0.011700|20190425|20190522|20190522|20180524|20181122|-599.32|20181011||
0|000736|20190331|0.200000|20190430|20190605|20190605||20190423|0.78|20190506||
0|000737|20190331|0.008000|20190425|20190403|20190422|20180830|||20190517||
0|000738|20190331|0.058700|20190425|20180703|||20180802|151.10|20180206||
0|000739|20190331|0.093800|20190423|20190327|20190626||20190415|0.14|20181206|20190626|1
0|000750|20190331|0.060000|20190427|20190225|20190222||20181226|-4028.78|20190506||
0|000751|20190331|0.017000|20190423|20190226|20190226||||20170811||
0|000752|20190331|-0.082900|20190430|20190621|20190412||20190305|-118.87|20190524||
0|000753|20190331|0.028000|20190423|20190418|20190419||20190304|459.58|||
0|000755|20190331|0.018600|20190426|20190102|20190430|20180607|||20190506||
0|000756|20190331|0.120000|20190424|20190408||20180125|||20180214||
0|000757|20190331|0.010000|20190426|20190411||20181227|||20181019||
0|000758|20190331|0.036000|20190430|20190530|20190530||||20180619||
0|000759|20190331|0.040000|20190427|20190401|||20181015|-147.87||20190427|2
0|000760|20190331|-0.020000|20190430|20190621|20190521|20180727|20180914|-765.18|20190524|20190430|14
0|000761|20190331|0.070000|20190419|20160108|||20190521|930.53|||
0|000762|20190331|0.000500|20190430|20180710|||||||
0|000766|20190331|0.052700|20190429|20190402|20190408|20181219|20190618|-536.40|20190506||
0|000767|20190331|0.003200|20190426|20150729|||20190620|2758.01|20150119||
0|000768|20190331|0.014300|20190427|20160808|||20190401|0.10|20180206||
0|000776|20190331|0.380000|20190430|20190225|||||20150119||
0|000777|20190331|0.032000|20190430|20190107|20190107||||20190506||
0|000778|20190331|0.079900|20190430|20170504|||20190117|3207.78|20150119||
0|000779|20190331|0.145300|20190416|20180827||20181203|||20181011||
0|000780|20190331|-0.173000|20190430|20190411|20190117||||20180502||
0|000782|20190331|0.020000|20190430|20170118||20171023|20190422|-22.00|||
0|000783|20190331|0.140000|20190427|20190225|||20190424|3000.06|20190308||
0|000785|20190331|0.180000|20190427|20190604|20190606|20190110|||20190506||
0|000786|20190331|0.194000|20190429|20171023||20170907|20180917|0.02|20170412||
0|000788|20190331|0.025400|20190416|20190617|20190617||20180906|0.08|20190325||
0|000789|20190331|0.355100|20190426|20190611|20190314||||20180619||
0|000790|20190331|0.022000|20190427|20181126||20180521|20180717|0.03|20190506||
0|000791|20190331|-0.021500|20190426|20190509|||||20180619||
0|000792|20190331|-0.095000|20190427|20190521|20190506|20171018|||20190617||
0|000793|20190331|0.015300|20190427|20190227|20190606|20180201|20180730|-274.00|20190308||
0|000795|20190331|0.028000|20190425|20190611|20190612||20190624|-43.33|20181011||
0|000796|20190331|0.037700|20190430|20190404||20180119|20190617|-0.13|20190506||
0|000797|20190331|0.035000|20190430|20190301|20190301|20170919|20190125|0.30|20180619||
0|000798|20190331|-0.069000|20190419|20170720|||20190116|0.50|20181011||
0|000799|20190331|0.223600|20190430|20190318|20190411||||20190506||
0|000800|20190331|0.023700|20190430|20190417|20190524|20190328|||20190506||
0|000801|20190331|0.007000|20190430|20190305|||||20190506||
0|000802|20190331|-0.037900|20190427|20190211|20190211||20190201|-50.00|20190506||
0|000803|20190331|-0.130000|20190419|20190617|20190617|20190507|20181205|-0.05|20181011||
