20180622,142
10001321,510050CCM02900,50ETF购12月2900,510050,50ETF,1812,2.5920,10000,2.9000,20180426,20181226,20181226,20181226,EC0N0000E   ,2365.40,12.00,7.00,1,1,30,1,10
10001322,510050PCM02500,50ETF沽12月2500,510050,50ETF,1812,2.5920,10000,2.5000,20180426,20181226,20181226,20181226,EP0N0000E   ,3100.40,12.00,7.00,1,1,30,1,10
10001323,510050PCM02550,50ETF沽12月2550,510050,50ETF,1812,2.5920,10000,2.5500,20180426,20181226,20181226,20181226,EP0N0000E   ,3816.40,12.00,7.00,1,1,30,1,10
10001324,510050PCM02600,50ETF沽12月2600,510050,50ETF,1812,2.5920,10000,2.6000,20180426,20181226,20181226,20181226,EP0N0000E   ,4484.40,12.00,7.00,1,1,30,1,10
10001325,510050PCM02650,50ETF沽12月2650,510050,50ETF,1812,2.5920,10000,2.6500,20180426,20181226,20181226,20181226,EP0N0000E   ,4710.40,12.00,7.00,1,1,30,1,10
10001326,510050PCM02700,50ETF沽12月2700,510050,50ETF,1812,2.5920,10000,2.7000,20180426,20181226,20181226,20181226,EP0N0000E   ,4992.40,12.00,7.00,1,1,30,1,10
10001327,510050PCM02750,50ETF沽12月2750,510050,50ETF,1812,2.5920,10000,2.7500,20180426,20181226,20181226,20181226,EP0N0000E   ,5303.40,12.00,7.00,1,1,30,1,10
10001328,510050PCM02800,50ETF沽12月2800,510050,50ETF,1812,2.5920,10000,2.8000,20180426,20181226,20181226,20181226,EP0N0000E   ,5635.40,12.00,7.00,1,1,30,1,10
10001329,510050PCM02850,50ETF沽12月2850,510050,50ETF,1812,2.5920,10000,2.8500,20180426,20181226,20181226,20181226,EP0N0000E   ,5978.40,12.00,7.00,1,1,30,1,10
10001330,510050PCM02900,50ETF沽12月2900,510050,50ETF,1812,2.5920,10000,2.9000,20180426,20181226,20181226,20181226,EP0N0000E   ,6367.40,12.00,7.00,1,1,30,1,10
10001331,510050CCM02450,50ETF购12月2450,510050,50ETF,1812,2.5920,10000,2.4500,20180427,20181226,20181226,20181226,EC0N0000E   ,5579.40,12.00,7.00,1,1,30,1,10
10001332,510050PCM02450,50ETF沽12月2450,510050,50ETF,1812,2.5920,10000,2.4500,20180427,20181226,20181226,20181226,EP0N0000E   ,2473.00,12.00,7.00,1,1,30,1,10
10001333,510050CCM02950,50ETF购12月2950,510050,50ETF,1812,2.5920,10000,2.9500,20180515,20181226,20181226,20181226,EC0N0000E   ,2262.40,12.00,7.00,1,1,30,1,10
10001334,510050PCM02950,50ETF沽12月2950,510050,50ETF,1812,2.5920,10000,2.9500,20180515,20181226,20181226,20181226,EP0N0000E   ,6746.40,12.00,7.00,1,1,30,1,10
10001335,510050C7M02450,50ETF购7月2450,510050,50ETF,1807,2.5920,10000,2.4500,20180524,20180725,20180725,20180725,EC0N0000E   ,4753.40,12.00,7.00,1,1,30,1,10
10001336,510050C7M02500,50ETF购7月2500,510050,50ETF,1807,2.5920,10000,2.5000,20180524,20180725,20180725,20180725,EC0N0000E   ,4369.40,12.00,7.00,1,1,30,1,10
10001337,510050C7M02550,50ETF购7月2550,510050,50ETF,1807,2.5920,10000,2.5500,20180524,20180725,20180725,20180725,EC0N0000E   ,4011.40,12.00,7.00,1,1,30,1,10
10001338,510050C7M02600,50ETF购7月2600,510050,50ETF,1807,2.5920,10000,2.6000,20180524,20180725,20180725,20180725,EC0N0000E   ,3655.40,12.00,7.00,1,1,30,1,10
10001339,510050C7M02650,50ETF购7月2650,510050,50ETF,1807,2.5920,10000,2.6500,20180524,20180725,20180725,20180725,EC0N0000E   ,2938.40,12.00,7.00,1,1,30,1,10
10001340,510050C7M02700,50ETF购7月2700,510050,50ETF,1807,2.5920,10000,2.7000,20180524,20180725,20180725,20180725,EC0N0000E   ,2279.40,12.00,7.00,1,1,30,1,10
10001341,510050C7M02750,50ETF购7月2750,510050,50ETF,1807,2.5920,10000,2.7500,20180524,20180725,20180725,20180725,EC0N0000E   ,1954.40,12.00,7.00,1,1,30,1,10
10001342,510050C7M02800,50ETF购7月2800,510050,50ETF,1807,2.5920,10000,2.8000,20180524,20180725,20180725,20180725,EC0N0000E   ,1890.40,12.00,7.00,1,1,30,1,10
10001343,510050C7M02850,50ETF购7月2850,510050,50ETF,1807,2.5920,10000,2.8500,20180524,20180725,20180725,20180725,EC0N0000E   ,1851.40,12.00,7.00,1,1,30,1,10
10001344,510050P7M02450,50ETF沽7月2450,510050,50ETF,1807,2.5920,10000,2.4500,20180524,20180725,20180725,20180725,EP0N0000E   ,1882.00,12.00,7.00,1,1,30,1,10
10001345,510050P7M02500,50ETF沽7月2500,510050,50ETF,1807,2.5920,10000,2.5000,20180524,20180725,20180725,20180725,EP0N0000E   ,2459.40,12.00,7.00,1,1,30,1,10
10001346,510050P7M02550,50ETF沽7月2550,510050,50ETF,1807,2.5920,10000,2.5500,20180524,20180725,20180725,20180725,EP0N0000E   ,3107.40,12.00,7.00,1,1,30,1,10
10001347,510050P7M02600,50ETF沽7月2600,510050,50ETF,1807,2.5920,10000,2.6000,20180524,20180725,20180725,20180725,EP0N0000E   ,3757.40,12.00,7.00,1,1,30,1,10
10001348,510050P7M02650,50ETF沽7月2650,510050,50ETF,1807,2.5920,10000,2.6500,20180524,20180725,20180725,20180725,EP0N0000E   ,4034.40,12.00,7.00,1,1,30,1,10
10001349,510050P7M02700,50ETF沽7月2700,510050,50ETF,1807,2.5920,10000,2.7000,20180524,20180725,20180725,20180725,EP0N0000E   ,4399.40,12.00,7.00,1,1,30,1,10
10001350,510050P7M02750,50ETF沽7月2750,510050,50ETF,1807,2.5920,10000,2.7500,20180524,20180725,20180725,20180725,EP0N0000E   ,4760.40,12.00,7.00,1,1,30,1,10
10001351,510050P7M02800,50ETF沽7月2800,510050,50ETF,1807,2.5920,10000,2.8000,20180524,20180725,20180725,20180725,EP0N0000E   ,5218.40,12.00,7.00,1,1,30,1,10
10001352,510050P7M02850,50ETF沽7月2850,510050,50ETF,1807,2.5920,10000,2.8500,20180524,20180725,20180725,20180725,EP0N0000E   ,5717.40,12.00,7.00,1,1,30,1,10
10001353,510050C6M02400,50ETF购6月2400,510050,50ETF,1806,2.5920,10000,2.4000,20180531,20180627,20180627,20180627,EC1N0010E   ,5042.40,12.00,7.00,1,1,30,1,10
10001354,510050P6M02400,50ETF沽6月2400,510050,50ETF,1806,2.5920,10000,2.4000,20180531,20180627,20180627,20180627,EP1N0010E   ,1690.00,12.00,7.00,1,1,30,1,10
10001355,510050C7M02400,50ETF购7月2400,510050,50ETF,1807,2.5920,10000,2.4000,20180531,20180725,20180725,20180725,EC0N0000E   ,5177.40,12.00,7.00,1,1,30,1,10
10001356,510050P7M02400,50ETF沽7月2400,510050,50ETF,1807,2.5920,10000,2.4000,20180531,20180725,20180725,20180725,EP0N0000E   ,1782.00,12.00,7.00,1,1,30,1,10
10001357,510050C9M02400,50ETF购9月2400,510050,50ETF,1809,2.5920,10000,2.4000,20180531,20180926,20180926,20180926,EC0N0000E   ,5554.40,12.00,7.00,1,1,30,1,10
10001358,510050P9M02400,50ETF沽9月2400,510050,50ETF,1809,2.5920,10000,2.4000,20180531,20180926,20180926,20180926,EP0N0000E   ,2035.00,12.00,7.00,1,1,30,1,10
10001359,510050CCM02400,50ETF购12月2400,510050,50ETF,1812,2.5920,10000,2.4000,20180531,20181226,20181226,20181226,EC0N0000E   ,5953.40,12.00,7.00,1,1,30,1,10
10001360,510050PCM02400,50ETF沽12月2400,510050,50ETF,1812,2.5920,10000,2.4000,20180531,20181226,20181226,20181226,EP0N0000E   ,2285.00,12.00,7.00,1,1,30,1,10
10001361,510050C7M02900,50ETF购7月2900,510050,50ETF,1807,2.5920,10000,2.9000,20180605,20180725,20180725,20180725,EC0N0000E   ,1839.40,12.00,7.00,1,1,30,1,10
10001362,510050P7M02900,50ETF沽7月2900,510050,50ETF,1807,2.5920,10000,2.9000,20180605,20180725,20180725,20180725,EP0N0000E   ,6211.40,12.00,7.00,1,1,30,1,10
